gid,role,role_score,cluster_id,priority_score,evidence,role_label,rank,depth,is_seed,in_deg,out_deg,in_kzt,out_kzt,in_tx,out_tx,pass_through,seed_payers,seeds_upstream,from_consolidators,betweenness,fast_out_share,max_payers_same_day,n_cycles,n_mutual,route_hits,forward_prob,flags,rule
100000001282143100,consolidator,0.5,13,0.5723,"Получает от 5 плательщиков 1,70 млн ₸; дальше отдаёт 0% (0 ₸). Признаки консолидации.",Точка консолидации,,3,False,5,0,1700000.0,0.0,6,0,0.0,0,10,0,0.0,,4,0,0,0,,sync_inflow,fan_in
100000003213473100,distributor,0.51,2,0.5707,"Рассылает 11 получателям 240 000 ₸, в среднем 21 818 ₸ на получателя; входящих плательщиков 1. Признаки веерного распределения. Отдаёт больше, чем получил в выборке: есть источники вне данных.",Распределитель (веер),,3,False,1,11,57500.0,240000.0,2,12,4.1739,0,7,0,0.0001,0.1875,1,33,1,0,,cycle;mutual_transfers,fan_out
100000002718366100,consolidator,0.55,5,0.5681,"Получает от 6 плательщиков 2,52 млн ₸; дальше отдаёт 0% (0 ₸). Признаки консолидации.",Точка консолидации,,2,False,6,0,2525000.0,0.0,10,0,0.0,0,9,0,0.0,,3,0,0,0,,sync_inflow,fan_in
100000003635170100,transit,0.96,34,0.5632,"Получил 268 500 ₸ от 3 плательщиков, передал дальше 94% (253 500 ₸) 4 получателям; 100% ушло в течение 2 дней. Признаки транзита.",Транзит,,1,False,3,4,268500.0,253500.0,13,10,0.9441,1,8,0,0.0002,1.0,2,0,2,2,,fast_transit;mutual_transfers;recurring_route,pass_through
100000004486525100,consolidator,0.65,2,0.5631,Получает от 8 плательщиков 360 924 ₸; дальше отдаёт 75% (271 045 ₸). Признаки консолидации.,Точка консолидации,,2,False,8,2,360924.0,271045.0,21,3,0.751,0,7,0,0.0,1.0,5,0,0,0,,fast_transit;sync_inflow,fan_in
100000005382566100,consolidator,0.6,19,0.5631,seed. Получает от 7 плательщиков (из них seed: 6) 393 066 ₸; дальше отдаёт 50 000 ₸ 1 получателю. Признаки консолидации.,Точка консолидации,,0,True,7,1,393066.0,50000.0,11,1,0.1272,6,14,0,0.0,1.0,2,0,1,0,,seed;mutual_transfers,fan_in
100000002894076100,consolidator,0.6,8,0.5628,"Получает от 4 плательщиков (из них seed: 2) 1,12 млн ₸; дальше отдаёт 0% (0 ₸). Признаки консолидации.",Точка консолидации,,1,False,4,0,1122782.0,0.0,6,0,0.0,2,10,0,0.0,,3,0,0,0,,sync_inflow,fan_in_seed
100000005665181100,distributor,0.51,7,0.5546,"Рассылает 11 получателям 181 915 ₸, в среднем 16 538 ₸ на получателя; входящих плательщиков 4. Признаки веерного распределения. Отдаёт больше, чем получил в выборке: есть источники вне данных.",Распределитель (веер),,2,False,4,11,45498.0,181915.0,5,11,3.9983,0,7,0,0.0003,0.077,2,0,1,0,,mutual_transfers,fan_out
100000001303311100,consolidator,0.5,21,0.5533,"Получает от 5 плательщиков 1,32 млн ₸; дальше отдаёт 0% (0 ₸). Признаки консолидации.",Точка консолидации,,3,False,5,0,1324000.0,0.0,5,0,0.0,0,9,0,0.0,,4,0,0,0,,sync_inflow,fan_in
100000003741418100,consolidator,0.7,7,0.5521,Получает от 9 плательщиков 151 900 ₸; дальше отдаёт 26% (39 920 ₸). Признаки консолидации.,Точка консолидации,,2,False,9,3,151900.0,39920.0,13,3,0.2628,0,7,0,0.0001,,2,0,1,0,,mutual_transfers,fan_in
100000002838861100,consolidator,0.5,9,0.5495,Получает от 5 плательщиков (из них seed: 2) 554 524 ₸; дальше отдаёт 2% (10 000 ₸). Признаки консолидации.,Точка консолидации,,1,False,5,1,554523.95,10000.0,5,1,0.018,2,8,0,0.0,,2,0,1,0,,mutual_transfers,fan_in
100000002547110100,consolidator,0.55,5,0.5428,"Получает от 6 плательщиков 1,50 млн ₸; дальше отдаёт 0% (0 ₸). Признаки консолидации.",Точка консолидации,,3,False,6,0,1500000.0,0.0,10,0,0.0,0,8,0,0.0,,5,0,0,0,,sync_inflow,fan_in
100000007998965100,consolidator,0.5,10,0.5422,Получает от 5 плательщиков 278 000 ₸; дальше отдаёт 9% (26 000 ₸). Признаки консолидации.,Точка консолидации,,2,False,5,1,278000.0,26000.0,7,3,0.0935,0,8,0,0.0,0.3846,2,0,0,0,,,fan_in
100000006518161100,transit,1.0,4,0.5421,"Получил 594 200 ₸ от 3 плательщиков, передал дальше 100% (595 899 ₸) 2 получателям; 71% ушло в течение 2 дней. Признаки транзита.",Транзит,,1,False,3,2,594200.0,595899.0,13,13,1.0029,1,7,0,0.0001,0.7147,2,0,1,10,,fast_transit;mutual_transfers;recurring_route,pass_through
100000006707582100,distributor,0.54,10,0.5391,"Рассылает 14 получателям 961 138 ₸, в среднем 68 653 ₸ на получателя; входящих плательщиков 2. Признаки веерного распределения. Отдаёт больше, чем получил в выборке: есть источники вне данных.",Распределитель (веер),,1,False,2,14,39520.0,961138.0,2,15,24.3203,1,1,0,0.0004,0.948,1,0,1,0,,fast_transit;mutual_transfers,fan_out
100000003249054100,consolidator,0.6,3,0.5336,Получает от 7 плательщиков 99 700 ₸; дальше отдаёт 15% (15 000 ₸). Признаки консолидации.,Точка консолидации,,2,False,7,1,99700.0,15000.0,11,1,0.1505,0,7,0,0.0,,2,0,0,0,,,fan_in
100000001616816100,consolidator,0.5,8,0.5301,seed. Получает от 5 плательщиков 176 195 ₸; дальше отдаёт 181 326 ₸ 3 получателям. Признаки консолидации.,Точка консолидации,,0,True,5,3,176195.0,181326.0,12,10,1.0291,0,10,1,0.0001,0.6939,1,0,2,0,,seed;mutual_transfers,fan_in
100000008560717100,consolidator,0.6,7,0.5246,Получает от 7 плательщиков (из них seed: 1) 529 000 ₸; дальше отдаёт 5% (25 000 ₸). Признаки консолидации.,Точка консолидации,,1,False,7,1,529000.0,25000.0,9,1,0.0473,1,7,0,0.0,,2,0,0,0,,,fan_in
100000005242320100,distributor,0.61,13,0.5224,"Рассылает 21 получателю 8,94 млн ₸, в среднем 425 538 ₸ на получателя; входящих плательщиков 2. Признаки веерного распределения. Отдаёт больше, чем получил в выборке: есть источники вне данных.",Распределитель (веер),,2,False,2,21,365700.0,8936295.0,2,29,24.4361,0,2,0,0.0,0.1927,1,0,0,0,,,fan_out
100000001660397100,transit,1.0,2,0.5221,"Получил 48 600 ₸ от 2 плательщиков, передал дальше 101% (49 000 ₸) 3 получателям; 76% ушло в течение 2 дней. Признаки транзита.",Транзит,,1,False,2,3,48600.0,49000.0,2,4,1.0082,1,7,0,0.0005,0.7551,1,222,1,0,,fast_transit;cycle;mutual_transfers,pass_through
100000004962193100,consolidator,0.65,2,0.5177,Получает от 8 плательщиков 900 468 ₸; дальше отдаёт 0% (0 ₸). Признаки консолидации.,Точка консолидации,,2,False,8,0,900468.0,0.0,11,0,0.0,0,7,1,0.0,,5,0,0,0,,sync_inflow,fan_in
100000001697501100,distributor,0.78,1,0.517,"Рассылает 38 получателям 1,48 млн ₸, в среднем 39 016 ₸ на получателя; входящих плательщиков 3. Признаки веерного распределения. Отдаёт больше, чем получил в выборке: есть источники вне данных.",Распределитель (веер),,1,False,3,38,123700.0,1482606.0,3,55,11.9855,1,1,0,0.0002,0.4582,1,0,3,0,,mutual_transfers,fan_out
100000003946524100,transit,0.795,3,0.5167,"Получил 133 757 ₸ от 2 плательщиков, передал дальше 108% (144 750 ₸) 2 получателям. Признаки транзита.",Транзит,,1,False,2,2,133757.0,144750.0,2,2,1.0822,1,10,0,0.0001,,1,0,1,0,,mutual_transfers,pass_through
100000005830339100,consolidator,0.5,3,0.5165,Получает от 5 плательщиков 476 341 ₸; дальше отдаёт 71% (339 251 ₸). Признаки консолидации.,Точка консолидации,,3,False,5,1,476341.0,339251.0,12,1,0.7122,0,7,0,0.0,,1,0,0,0,,,fan_in
100000004679953100,terminal,0.768,6,0.5162,"Получил 343 538 ₸ от 3 плательщиков, дальше ушло только 10%. Деньги остаются.",Конечный получатель,,1,False,3,3,343538.0,34100.0,3,3,0.0993,1,7,0,0.0004,0.6246,2,6,0,0,,fast_transit;cycle,keeps
